,index,subid,lure_or_no,is_high_arm,accuracy,dprime_lt_high,dprime_lt_low,dprime_lbst_high,dprime_lbst_low
2,614,A3CGQOJC28OVGN,lure_but_seen,False,0.5,0.6372787279287503,-1.1503493803760079,-0.11208793533108258,-1.1503493803760079
3,615,A3CGQOJC28OVGN,lure_but_seen,True,0.3333333333333333,0.6372787279287503,-1.1503493803760079,-0.11208793533108258,-1.1503493803760079
4,616,A3CGQOJC28OVGN,target,False,0.125,0.6372787279287503,-1.1503493803760079,-0.11208793533108258,-1.1503493803760079
5,617,A3CGQOJC28OVGN,target,True,0.625,0.6372787279287503,-1.1503493803760079,-0.11208793533108258,-1.1503493803760079
0,618,A3CIPN7E1VL4G1,lure,False,0.375,0.0,0.35585038623170656,-0.648782202137326,1.1052170494915392
1,619,A3CIPN7E1VL4G1,lure,True,0.375,0.0,0.35585038623170656,-0.648782202137326,1.1052170494915392
2,620,A3CIPN7E1VL4G1,lure_but_seen,False,0.6666666666666666,0.0,0.35585038623170656,-0.648782202137326,1.1052170494915392
3,621,A3CIPN7E1VL4G1,lure_but_seen,True,0.16666666666666666,0.0,0.35585038623170656,-0.648782202137326,1.1052170494915392
4,622,A3CIPN7E1VL4G1,target,False,0.75,0.0,0.35585038623170656,-0.648782202137326,1.1052170494915392
5,623,A3CIPN7E1VL4G1,target,True,0.625,0.0,0.35585038623170656,-0.648782202137326,1.1052170494915392
0,624,A3D2U4QF7821ZW,lure,False,0.875,1.468988744340383,1.468988744340383,1.2860609300660761,-0.648782202137326
1,625,A3D2U4QF7821ZW,lure,True,0.875,1.468988744340383,1.468988744340383,1.2860609300660761,-0.648782202137326
2,626,A3D2U4QF7821ZW,lure_but_seen,False,0.16666666666666666,1.468988744340383,1.468988744340383,1.2860609300660761,-0.648782202137326
3,627,A3D2U4QF7821ZW,lure_but_seen,True,0.8333333333333334,1.468988744340383,1.468988744340383,1.2860609300660761,-0.648782202137326
4,628,A3D2U4QF7821ZW,target,False,0.625,1.468988744340383,1.468988744340383,1.2860609300660761,-0.648782202137326
5,629,A3D2U4QF7821ZW,target,True,0.625,1.468988744340383,1.468988744340383,1.2860609300660761,-0.648782202137326
0,630,A3DDTGMRDXR9NR,lure,False,0.875,1.5341205443525463,-0.38377116397653843,0.0,-0.5666989782508453
1,631,A3DDTGMRDXR9NR,lure,True,0.9375,1.5341205443525463,-0.38377116397653843,0.0,-0.5666989782508453
2,632,A3DDTGMRDXR9NR,lure_but_seen,False,0.8333333333333334,1.5341205443525463,-0.38377116397653843,0.0,-0.5666989782508453
3,633,A3DDTGMRDXR9NR,lure_but_seen,True,0.5,1.5341205443525463,-0.38377116397653843,0.0,-0.5666989782508453
4,634,A3DDTGMRDXR9NR,target,False,0.0625,1.5341205443525463,-0.38377116397653843,0.0,-0.5666989782508453
5,635,A3DDTGMRDXR9NR,target,True,0.5,1.5341205443525463,-0.38377116397653843,0.0,-0.5666989782508453
0,636,A3DUL880Y08G95,lure,False,0.875,1.8248391305720895,1.1503493803760079,-0.29293181590561934,-0.967421566101701
1,637,A3DUL880Y08G95,lure,True,0.875,1.8248391305720895,1.1503493803760079,-0.29293181590561934,-0.967421566101701
2,638,A3DUL880Y08G95,lure_but_seen,False,0.16666666666666666,1.8248391305720895,1.1503493803760079,-0.29293181590561934,-0.967421566101701
3,639,A3DUL880Y08G95,lure_but_seen,True,0.16666666666666666,1.8248391305720895,1.1503493803760079,-0.29293181590561934,-0.967421566101701
