,index,subid,lure_or_no,is_high_arm,accuracy,dprime_lt_high,dprime_lt_low,dprime_lbst_high,dprime_lbst_low
238,238,A252P9NJHP5QOZ,target,False,0.875,1.8248391305720892,1.468988744340383,0.1829278142743068,2.117770946477709
239,239,A252P9NJHP5QOZ,target,True,0.875,1.8248391305720892,1.468988744340383,0.1829278142743068,2.117770946477709
240,240,A25OK203N0QYH2,lure,False,0.5,0.3558503862317065,1.5341205443525463,0.1120879353310823,0.5666989782508453
241,241,A25OK203N0QYH2,lure,True,0.75,0.3558503862317065,1.5341205443525463,0.1120879353310823,0.5666989782508453
242,242,A25OK203N0QYH2,lure_but_seen,False,0.1666666666666666,0.3558503862317065,1.5341205443525463,0.1120879353310823,0.5666989782508453
243,243,A25OK203N0QYH2,lure_but_seen,True,0.6666666666666666,0.3558503862317065,1.5341205443525463,0.1120879353310823,0.5666989782508453
244,244,A25OK203N0QYH2,target,False,0.9375,0.3558503862317065,1.5341205443525463,0.1120879353310823,0.5666989782508453
245,245,A25OK203N0QYH2,target,True,0.375,0.3558503862317065,1.5341205443525463,0.1120879353310823,0.5666989782508453
246,246,A25R6M1SRCDIYF,lure,False,0.5,2.300698760752016,1.150349380376008,2.117770946477709,2.117770946477709
247,247,A25R6M1SRCDIYF,lure,True,0.875,2.300698760752016,1.150349380376008,2.117770946477709,2.117770946477709
248,248,A25R6M1SRCDIYF,lure_but_seen,False,0.8333333333333334,2.300698760752016,1.150349380376008,2.117770946477709,2.117770946477709
249,249,A25R6M1SRCDIYF,lure_but_seen,True,0.8333333333333334,2.300698760752016,1.150349380376008,2.117770946477709,2.117770946477709
250,250,A25R6M1SRCDIYF,target,False,0.875,2.300698760752016,1.150349380376008,2.117770946477709,2.117770946477709
251,251,A25R6M1SRCDIYF,target,True,0.875,2.300698760752016,1.150349380376008,2.117770946477709,2.117770946477709
252,252,A25W2HZYMZVCM1,lure,False,0.5,0.6372787279287503,0.0,0.3186393639643751,-0.4307272992954577
253,253,A25W2HZYMZVCM1,lure,True,0.625,0.6372787279287503,0.0,0.3186393639643751,-0.4307272992954577
254,254,A25W2HZYMZVCM1,lure_but_seen,False,0.3333333333333333,0.6372787279287503,0.0,0.3186393639643751,-0.4307272992954577
255,255,A25W2HZYMZVCM1,lure_but_seen,True,0.5,0.6372787279287503,0.0,0.3186393639643751,-0.4307272992954577
256,256,A25W2HZYMZVCM1,target,False,0.5,0.6372787279287503,0.0,0.3186393639643751,-0.4307272992954577
257,257,A25W2HZYMZVCM1,target,True,0.625,0.6372787279287503,0.0,0.3186393639643751,-0.4307272992954577
258,258,A26ULCPI7UC9R0,lure,False,0.875,2.208610294548628,0.8317100164116327,0.6744897501960817,0.1120879353310823
259,259,A26ULCPI7UC9R0,lure,True,0.9375,2.208610294548628,0.8317100164116327,0.6744897501960817,0.1120879353310823
260,260,A26ULCPI7UC9R0,lure_but_seen,False,0.6666666666666666,2.208610294548628,0.8317100164116327,0.6744897501960817,0.1120879353310823
261,261,A26ULCPI7UC9R0,lure_but_seen,True,0.5,2.208610294548628,0.8317100164116327,0.6744897501960817,0.1120879353310823
262,262,A26ULCPI7UC9R0,target,False,0.375,2.208610294548628,0.8317100164116327,0.6744897501960817,0.1120879353310823
263,263,A26ULCPI7UC9R0,target,True,0.75,2.208610294548628,0.8317100164116327,0.6744897501960817,0.1120879353310823
264,264,A27W025UEXS1G0,lure,False,0.875,0.6372787279287503,2.300698760752016,1.286060930066076,1.5810766796714653
265,265,A27W025UEXS1G0,lure,True,0.625,0.6372787279287503,2.300698760752016,1.286060930066076,1.5810766796714653
