,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num,high or low arm
738,3,object_07,object_09,865.535,6,1,210.365,1.0,2,object_06,1,3517,0,5,9,library_14,2,memory-2step-stake-s,724,3680846,0.0-18.0-0.1-0.226,4192,6,5,low
739,2,object_04,object_08,778.645,4,1,850.745,0.8888888888888888,2,object_06,1,3525,0,2,8,forest_24,2,memory-2step-stake-s,725,3689747,0.0-18.0-0.1-0.227,4192,4,3,high
740,2,object_08,object_04,595.475,4,2,673.59,1.0,2,object_06,5,3570,0,3,9,forest_15,2,memory-2step-stake-s,726,3698584,0.0-18.0-0.1-0.228,4192,3,4,high
741,1,object_03,object_02,812.395,2,1,42.62999998,0.6666666666666666,2,object_06,5,3600,0,3,6,desert_22,2,memory-2step-stake-s,727,3706487,0.0-18.0-0.1-0.229,4192,2,1,high
742,4,object_05,object_10,1086.46,8,1,308.68,0.4444444444444444,2,object_06,1,3604,0,6,4,restaurant_21,2,memory-2step-stake-s,728,3714442,0.0-18.0-0.1-0.230,4192,8,7,low
743,4,object_05,object_10,1146.72,7,2,158.425,0.5555555555555556,1,object_01,1,3609,0,5,2,restaurant_10,2,memory-2step-stake-s,729,3722358,0.0-18.0-0.1-0.231,4192,8,7,low
744,3,object_09,object_07,1137.695,5,1,557.33,0.6666666666666666,1,object_01,1,3615,0,6,1,library_32,2,memory-2step-stake-s,730,3730761,0.0-18.0-0.1-0.232,4192,5,6,low
745,4,object_05,object_10,1234.775,7,2,549.575,0.5555555555555556,1,object_01,1,3620,0,5,0,restaurant_4,2,memory-2step-stake-s,731,3739065,0.0-18.0-0.1-0.233,4192,8,7,low
746,4,object_10,object_05,830.51,7,1,-1.0,0.0,1,object_01,1,3620,0,8,2,restaurant_9,2,memory-2step-stake-s,732,3747596,0.0-18.0-0.1-0.234,4192,7,8,low
747,2,object_08,object_04,1043.035,3,1,77.53000001,0.8888888888888888,1,object_01,5,3660,0,8,3,forest_6,2,memory-2step-stake-s,733,3755741,0.0-18.0-0.1-0.235,4192,3,4,high
748,1,object_03,object_02,773.82,1,2,85.46000003,0.6666666666666666,1,object_01,5,3690,0,6,4,desert_30,2,memory-2step-stake-s,734,3763669,0.0-18.0-0.1-0.236,4192,2,1,high
749,4,object_10,object_05,626.27,7,1,57.76500003,0.5555555555555556,1,object_01,1,3695,0,5,8,restaurant_10,2,memory-2step-stake-s,735,3771473,0.0-18.0-0.1-0.237,4192,7,8,low
750,4,object_05,object_10,779.585,7,2,162.175,0.1111111111111111,1,object_01,1,3696,0,1,5,restaurant_19,2,memory-2step-stake-s,736,3778969,0.0-18.0-0.1-0.238,4192,8,7,low
751,4,object_05,object_10,729.575,8,1,535.21,0.5555555555555556,2,object_06,5,3721,0,1,5,restaurant_10,2,memory-2step-stake-s,737,3787253,0.0-18.0-0.1-0.239,4192,8,7,low
752,2,object_08,object_04,1302.19,3,1,365.69,0.1111111111111111,1,object_01,5,3726,0,1,5,forest_17,2,memory-2step-stake-s,738,3794953,0.0-18.0-0.1-0.240,4192,3,4,high
753,3,object_07,object_09,1087.27,6,1,102.56,0.5555555555555556,2,object_06,1,3731,0,0,5,library_25,2,memory-2step-stake-s,739,3802800,0.0-18.0-0.1-0.241,4192,6,5,low
754,3,object_07,object_09,833.61,6,1,192.01,0.8888888888888888,2,object_06,5,3771,0,3,8,library_22,2,memory-2step-stake-s,740,3811061,0.0-18.0-0.1-0.242,4192,6,5,low
755,3,object_07,object_09,648.8,6,1,714.105,1.0,2,object_06,1,3780,0,2,9,library_27,2,memory-2step-stake-s,741,3819948,0.0-18.0-0.1-0.243,4192,6,5,low
756,1,object_03,object_02,1046.015,2,1,788.31,1.0,2,object_06,5,3825,0,3,9,desert_20,2,memory-2step-stake-s,742,3828910,0.0-18.0-0.1-0.244,4192,2,1,high
757,4,object_10,object_05,1125.86,8,2,129.915,0.8888888888888888,2,object_06,1,3833,0,4,8,restaurant_10,2,memory-2step-stake-s,743,3837105,0.0-18.0-0.1-0.245,4192,7,8,low
758,4,object_05,object_10,828.615,8,1,220.935,0.8888888888888888,2,object_06,1,3841,0,3,8,restaurant_14,2,memory-2step-stake-s,744,3845382,0.0-18.0-0.1-0.246,4192,8,7,low
759,3,object_09,object_07,953.51,6,2,212.275,0.8888888888888888,2,object_06,1,3849,0,2,8,library_21,2,memory-2step-stake-s,745,3853649,0.0-18.0-0.1-0.247,4192,5,6,low
760,4,object_10,object_05,978.99,8,2,153.965,0.6666666666666666,2,object_06,1,3855,0,1,6,restaurant_4,2,memory-2step-stake-s,746,3861649,0.0-18.0-0.1-0.248,4192,7,8,low
761,4,object_05,object_10,926.52,8,1,123.94,0.7777777777777778,2,object_06,1,3862,0,2,7,restaurant_18,2,memory-2step-stake-s,747,3869723,0.0-18.0-0.1-0.249,4192,8,7,low
762,1,object_03,object_02,742.775,2,1,14.32500005,0.8888888888888888,2,object_06,5,3902,0,1,8,desert_29,2,memory-2step-stake-s,748,3877796,0.0-18.0-0.1-0.250,4192,2,1,high
763,4,object_05,object_10,606.375,8,1,347.28,0.7777777777777778,2,object_06,1,3909,0,0,7,restaurant_2,2,memory-2step-stake-s,749,3886096,0.0-18.0-0.1-0.251,4192,8,7,low
764,2,object_04,object_08,690.575,4,1,25.555,0.7777777777777778,2,object_06,5,3944,0,1,7,forest_11,2,memory-2step-stake-s,750,3894075,0.0-18.0-0.1-0.252,4192,4,3,high
765,1,object_02,object_03,636.48,2,2,208.11,0.4444444444444444,2,object_06,5,3964,0,2,4,desert_16,2,memory-2step-stake-s,751,3901929,0.0-18.0-0.1-0.253,4192,1,2,high
766,1,object_02,object_03,639.405,1,1,63.69499996,0.2222222222222222,1,object_01,5,3974,0,2,5,desert_8,2,memory-2step-stake-s,752,3909430,0.0-18.0-0.1-0.254,4192,1,2,high
767,2,object_04,object_08,628.19,4,1,181.735,0.6666666666666666,2,object_06,5,4004,0,1,6,forest_12,2,memory-2step-stake-s,753,3917473,0.0-18.0-0.1-0.255,4192,4,3,high
768,1,object_01,object_09,1130.385,2,2,-1.0,0.0,2,object_08,1,0,0,0,9,desert_19,1,memory-2step-stake-s,497,14362465,0.0-18.0-0.0-0.0,4281,1,2,low
769,2,object_04,object_07,702.855,3,1,752.575,0.1111111111111111,1,object_05,1,1,0,1,7,forest_1,1,memory-2step-stake-s,498,14370631,0.0-18.0-0.0-0.1,4281,3,4,low
770,4,object_06,object_03,862.63,8,2,1195.28,0.8888888888888888,2,object_08,5,41,0,1,8,restaurant_25,1,memory-2step-stake-s,499,14379927,0.0-18.0-0.0-0.2,4281,7,8,high
771,3,object_10,object_02,1117.29,5,2,913.44,0.2222222222222222,1,object_05,5,51,0,2,4,library_13,1,memory-2step-stake-s,500,14388333,0.0-18.0-0.0-0.3,4281,6,5,high
772,4,object_03,object_06,631.58,8,1,466.395,0.0,2,object_08,5,51,0,1,0,restaurant_25,1,memory-2step-stake-s,501,14396057,0.0-18.0-0.0-0.4,4281,8,7,high
773,1,object_09,object_01,987.11,2,1,606.245,0.1111111111111111,2,object_08,1,52,0,2,1,desert_5,1,memory-2step-stake-s,502,14404048,0.0-18.0-0.0-0.5,4281,2,1,low
774,4,object_03,object_06,1087.575,7,2,620.0,0.2222222222222222,1,object_05,1,54,0,2,2,restaurant_17,1,memory-2step-stake-s,503,14412171,0.0-18.0-0.0-0.6,4281,8,7,high
775,2,object_07,object_04,1224.4,3,2,663.375,0.5555555555555556,1,object_05,1,59,0,5,1,forest_28,1,memory-2step-stake-s,504,14420621,0.0-18.0-0.0-0.7,4281,4,3,low
776,4,object_03,object_06,887.565,7,2,555.28,0.6666666666666666,1,object_05,5,89,0,6,1,restaurant_28,1,memory-2step-stake-s,505,14429126,0.0-18.0-0.0-0.8,4281,8,7,high
777,3,object_10,object_02,833.46,6,1,617.925,0.1111111111111111,2,object_08,5,94,0,9,1,library_9,1,memory-2step-stake-s,506,14437148,0.0-18.0-0.0-0.9,4281,6,5,high
778,1,object_09,object_01,847.525,1,2,522.94,0.5555555555555556,1,object_05,1,99,0,5,3,desert_21,1,memory-2step-stake-s,507,14445493,0.0-18.0-0.0-0.10,4281,2,1,low
779,2,object_04,object_07,922.145,4,2,815.55,0.1111111111111111,2,object_08,5,104,0,4,1,forest_20,1,memory-2step-stake-s,508,14453682,0.0-18.0-0.0-0.11,4281,3,4,low
780,1,object_01,object_09,886.02,1,1,613.61,0.4444444444444444,1,object_05,1,108,0,4,2,desert_19,1,memory-2step-stake-s,509,14461971,0.0-18.0-0.0-0.12,4281,1,2,low
781,3,object_02,object_10,929.445,5,1,506.88,0.5555555555555556,1,object_05,5,133,0,5,1,library_30,1,memory-2step-stake-s,510,14470290,0.0-18.0-0.0-0.13,4281,5,6,high
782,4,object_06,object_03,1142.615,8,2,731.32,0.1111111111111111,2,object_08,1,134,0,7,1,restaurant_16,1,memory-2step-stake-s,511,14478395,0.0-18.0-0.0-0.14,4281,7,8,high
783,2,object_04,object_07,911.535,3,1,519.15,0.7777777777777778,1,object_05,1,141,0,7,0,forest_22,1,memory-2step-stake-s,512,14486944,0.0-18.0-0.0-0.15,4281,3,4,low
784,4,object_06,object_03,1025.16,7,1,649.415,0.3333333333333333,1,object_05,1,144,0,3,0,restaurant_1,1,memory-2step-stake-s,513,14495215,0.0-18.0-0.0-0.16,4281,7,8,high
785,2,object_04,object_07,1459.045,4,2,604.575,0.4444444444444444,2,object_08,1,148,0,2,4,forest_25,1,memory-2step-stake-s,514,14503541,0.0-18.0-0.0-0.17,4281,3,4,low
786,3,object_10,object_02,-1.0,-1,-1,-1.0,0.0,-,,5,148,0,0,2,library_22,1,memory-2step-stake-s,515,14510072,0.0-18.0-0.0-0.18,4281,6,5,high
787,2,object_07,object_04,1169.635,4,1,597.73,0.0,2,object_08,1,148,0,3,0,forest_12,1,memory-2step-stake-s,516,14517954,0.0-18.0-0.0-0.19,4281,4,3,low
788,1,object_01,object_09,845.97,1,1,394.16,0.5555555555555556,1,object_05,1,153,0,5,1,desert_1,1,memory-2step-stake-s,517,14526194,0.0-18.0-0.0-0.20,4281,1,2,low
789,2,object_04,object_07,724.125,4,2,308.47,0.1111111111111111,2,object_08,1,154,0,8,1,forest_4,1,memory-2step-stake-s,518,14533875,0.0-18.0-0.0-0.21,4281,3,4,low
790,2,object_04,object_07,786.95,3,1,580.15,1.0,1,object_05,1,163,0,9,1,forest_20,1,memory-2step-stake-s,519,14542750,0.0-18.0-0.0-0.22,4281,3,4,low
791,1,object_09,object_01,802.54,1,2,947.345,1.0,1,object_05,1,172,0,9,1,desert_27,1,memory-2step-stake-s,520,14552000,0.0-18.0-0.0-0.23,4281,2,1,low
792,1,object_01,object_09,774.885,1,1,1080.99,0.8888888888888888,1,object_05,1,180,0,8,2,desert_23,1,memory-2step-stake-s,521,14561255,0.0-18.0-0.0-0.24,4281,1,2,low
793,4,object_03,object_06,901.17,8,1,536.05,0.3333333333333333,2,object_08,5,195,0,7,3,restaurant_2,1,memory-2step-stake-s,522,14569432,0.0-18.0-0.0-0.25,4281,8,7,high
794,2,object_04,object_07,-1.0,-1,-1,-1.0,0.0,-,,1,195,0,3,6,forest_14,1,memory-2step-stake-s,523,14576002,0.0-18.0-0.0-0.26,4281,3,4,low
795,3,object_02,object_10,723.165,5,1,371.49,0.2222222222222222,1,object_05,5,205,0,2,8,library_15,1,memory-2step-stake-s,524,14583830,0.0-18.0-0.0-0.27,4281,5,6,high
796,3,object_10,object_02,890.065,6,1,481.925,0.8888888888888888,2,object_08,5,245,0,3,8,library_30,1,memory-2step-stake-s,525,14592474,0.0-18.0-0.0-0.28,4281,6,5,high
797,2,object_04,object_07,893.205,3,1,285.795,0.1111111111111111,1,object_05,1,246,0,1,4,forest_25,1,memory-2step-stake-s,526,14600183,0.0-18.0-0.0-0.29,4281,3,4,low
798,3,object_02,object_10,1246.485,6,2,425.05,0.6666666666666666,2,object_08,5,276,0,1,6,library_13,1,memory-2step-stake-s,527,14608560,0.0-18.0-0.0-0.30,4281,5,6,high
799,2,object_04,object_07,930.05,4,2,288.49,0.7777777777777778,2,object_08,1,283,0,1,7,forest_18,1,memory-2step-stake-s,528,14616924,0.0-18.0-0.0-0.31,4281,3,4,low
800,4,object_03,object_06,796.49,8,1,334.815,0.6666666666666666,2,object_08,5,313,0,0,6,restaurant_5,1,memory-2step-stake-s,529,14625179,0.0-18.0-0.0-0.32,4281,8,7,high
801,4,object_06,object_03,1134.465,8,2,589.63,0.8888888888888888,2,object_08,5,353,0,5,8,restaurant_10,1,memory-2step-stake-s,530,14633887,0.0-18.0-0.0-0.33,4281,7,8,high
802,3,object_02,object_10,1220.755,6,2,652.175,0.8888888888888888,2,object_08,1,361,0,3,8,library_7,1,memory-2step-stake-s,531,14642734,0.0-18.0-0.0-0.34,4281,5,6,high
803,2,object_07,object_04,1403.0,3,2,520.94,0.5555555555555556,1,object_05,1,366,0,5,8,forest_12,1,memory-2step-stake-s,532,14651059,0.0-18.0-0.0-0.35,4281,4,3,low
804,2,object_07,object_04,769.455,3,2,352.845,0.7777777777777778,1,object_05,1,373,0,7,9,forest_17,1,memory-2step-stake-s,533,14659479,0.0-18.0-0.0-0.36,4281,4,3,low
805,3,object_02,object_10,778.485,5,1,352.485,1.0,1,object_05,1,382,0,9,8,library_14,1,memory-2step-stake-s,534,14668053,0.0-18.0-0.0-0.37,4281,5,6,high
806,1,object_09,object_01,947.82,1,2,441.56,1.0,1,object_05,5,427,0,9,7,desert_17,1,memory-2step-stake-s,535,14676729,0.0-18.0-0.0-0.38,4281,2,1,low
807,1,object_09,object_01,638.22,1,2,544.905,0.8888888888888888,1,object_05,1,435,0,8,7,desert_17,1,memory-2step-stake-s,536,14685417,0.0-18.0-0.0-0.39,4281,2,1,low
808,1,object_01,object_09,569.485,1,1,270.685,0.8888888888888888,1,object_05,5,475,0,8,6,desert_9,1,memory-2step-stake-s,537,14693807,0.0-18.0-0.0-0.40,4281,1,2,low
809,2,object_07,object_04,1191.2,4,1,417.585,0.4444444444444444,2,object_08,5,495,0,6,4,forest_25,1,memory-2step-stake-s,538,14701957,0.0-18.0-0.0-0.41,4281,4,3,low
810,3,object_02,object_10,846.425,5,1,379.495,0.8888888888888888,1,object_05,5,535,0,8,4,library_18,1,memory-2step-stake-s,539,14710553,0.0-18.0-0.0-0.42,4281,5,6,high
811,2,object_04,object_07,724.03,4,2,469.7,0.3333333333333333,2,object_08,1,538,0,8,3,forest_14,1,memory-2step-stake-s,540,14718600,0.0-18.0-0.0-0.43,4281,3,4,low
812,4,object_03,object_06,719.925,8,1,383.47,0.3333333333333333,2,object_08,5,553,0,8,3,restaurant_22,1,memory-2step-stake-s,541,14726594,0.0-18.0-0.0-0.44,4281,8,7,high
813,2,object_04,object_07,1056.39,3,1,330.175,0.4444444444444444,1,object_05,1,557,0,4,1,forest_20,1,memory-2step-stake-s,542,14734618,0.0-18.0-0.0-0.45,4281,3,4,low
814,2,object_04,object_07,929.475,4,2,326.745,0.2222222222222222,2,object_08,1,559,0,5,2,forest_29,1,memory-2step-stake-s,543,14742478,0.0-18.0-0.0-0.46,4281,3,4,low
815,2,object_07,object_04,1410.425,3,2,376.525,0.5555555555555556,1,object_05,1,564,0,5,1,forest_1,1,memory-2step-stake-s,544,14750663,0.0-18.0-0.0-0.47,4281,4,3,low
816,3,object_10,object_02,809.175,5,2,340.14,0.1111111111111111,1,object_05,5,569,0,1,2,library_30,1,memory-2step-stake-s,545,14758386,0.0-18.0-0.0-0.48,4281,6,5,high
817,1,object_09,object_01,683.14,2,1,378.55,0.0,2,object_08,1,569,0,1,0,desert_19,1,memory-2step-stake-s,546,14766031,0.0-18.0-0.0-0.49,4281,2,1,low
818,4,object_03,object_06,808.905,7,2,559.985,0.5555555555555556,1,object_05,1,574,0,5,2,restaurant_28,1,memory-2step-stake-s,547,14774390,0.0-18.0-0.0-0.50,4281,8,7,high
819,3,object_10,object_02,748.735,5,2,866.47,0.3333333333333333,1,object_05,1,577,0,3,0,library_29,1,memory-2step-stake-s,548,14782852,0.0-18.0-0.0-0.51,4281,6,5,high
820,3,object_10,object_02,956.125,6,1,415.31,0.1111111111111111,2,object_08,5,582,0,0,1,library_20,1,memory-2step-stake-s,549,14790643,0.0-18.0-0.0-0.52,4281,6,5,high
821,1,object_01,object_09,1169.25,1,1,431.51,0.1111111111111111,1,object_05,1,583,0,1,1,desert_30,1,memory-2step-stake-s,550,14798454,0.0-18.0-0.0-0.53,4281,1,2,low
822,1,object_09,object_01,753.295,2,1,709.85,0.1111111111111111,2,object_08,1,584,0,4,1,desert_31,1,memory-2step-stake-s,551,14806557,0.0-18.0-0.0-0.54,4281,2,1,low
823,2,object_07,object_04,1057.915,3,2,512.05,0.7777777777777778,1,object_05,1,591,0,7,3,forest_17,1,memory-2step-stake-s,552,14815138,0.0-18.0-0.0-0.55,4281,4,3,low
824,4,object_06,object_03,-1.0,-1,-1,-1.0,0.0,-,,1,591,0,5,1,restaurant_28,1,memory-2step-stake-s,553,14821703,0.0-18.0-0.0-0.56,4281,7,8,high
825,4,object_03,object_06,-1.0,-1,-1,-1.0,0.0,-,,5,591,0,5,1,restaurant_5,1,memory-2step-stake-s,554,14828267,0.0-18.0-0.0-0.57,4281,8,7,high
826,4,object_06,object_03,610.285,8,2,330.455,0.0,2,object_08,1,591,0,2,0,restaurant_3,1,memory-2step-stake-s,555,14835858,0.0-18.0-0.0-0.58,4281,7,8,high
827,2,object_04,object_07,783.32,3,1,393.815,0.1111111111111111,1,object_05,5,596,0,1,0,forest_11,1,memory-2step-stake-s,556,14843650,0.0-18.0-0.0-0.59,4281,3,4,low
828,4,object_06,object_03,744.705,7,1,480.43,0.1111111111111111,1,object_05,5,601,0,1,1,restaurant_8,1,memory-2step-stake-s,557,14851523,0.0-18.0-0.0-0.60,4281,7,8,high
829,3,object_02,object_10,903.645,6,2,339.315,0.1111111111111111,2,object_08,5,606,0,3,1,library_14,1,memory-2step-stake-s,558,14859251,0.0-18.0-0.0-0.61,4281,5,6,high
830,3,object_02,object_10,737.08,5,1,431.3,0.3333333333333333,1,object_05,5,621,0,3,1,library_4,1,memory-2step-stake-s,559,14867293,0.0-18.0-0.0-0.62,4281,5,6,high
831,1,object_01,object_09,911.335,1,1,333.325,0.5555555555555556,1,object_05,1,626,0,5,2,desert_23,1,memory-2step-stake-s,560,14875447,0.0-18.0-0.0-0.63,4281,1,2,low
832,4,object_06,object_03,886.315,7,1,357.135,0.5555555555555556,1,object_05,5,651,0,5,1,restaurant_31,1,memory-2step-stake-s,561,14883611,0.0-18.0-0.0-0.64,4281,7,8,high
833,4,object_03,object_06,860.88,7,2,394.885,0.5555555555555556,1,object_05,5,676,0,5,3,restaurant_4,1,memory-2step-stake-s,562,14891822,0.0-18.0-0.0-0.65,4281,8,7,high
834,2,object_04,object_07,1016.23,3,1,482.755,0.4444444444444444,1,object_05,1,680,0,4,4,forest_25,1,memory-2step-stake-s,563,14899976,0.0-18.0-0.0-0.66,4281,3,4,low
835,3,object_02,object_10,770.715,5,1,462.785,0.7777777777777778,1,object_05,5,715,0,7,5,library_9,1,memory-2step-stake-s,564,14908466,0.0-18.0-0.0-0.67,4281,5,6,high
836,3,object_02,object_10,609.04,5,1,451.68,1.0,1,object_05,5,760,0,9,3,library_20,1,memory-2step-stake-s,565,14917172,0.0-18.0-0.0-0.68,4281,5,6,high
837,1,object_09,object_01,648.835,1,2,488.34,1.0,1,object_05,5,805,0,9,3,desert_21,1,memory-2step-stake-s,566,14925909,0.0-18.0-0.0-0.69,4281,2,1,low
838,2,object_04,object_07,923.175,3,1,340.21,0.8888888888888888,1,object_05,1,813,0,8,1,forest_14,1,memory-2step-stake-s,567,14934364,0.0-18.0-0.0-0.70,4281,3,4,low
839,4,object_03,object_06,676.895,7,2,499.07,0.6666666666666666,1,object_05,5,843,0,6,3,restaurant_1,1,memory-2step-stake-s,568,14942804,0.0-18.0-0.0-0.71,4281,8,7,high
840,2,object_04,object_07,581.735,3,1,325.245,0.5555555555555556,1,object_05,1,848,0,5,2,forest_8,1,memory-2step-stake-s,569,14950942,0.0-18.0-0.0-0.72,4281,3,4,low
841,3,object_10,object_02,566.135,5,2,324.4,0.1111111111111111,1,object_05,5,853,0,1,5,library_24,1,memory-2step-stake-s,570,14958633,0.0-18.0-0.0-0.73,4281,6,5,high
842,3,object_02,object_10,941.89,6,2,281.67,0.7777777777777778,2,object_08,5,888,0,3,7,library_23,1,memory-2step-stake-s,571,14966958,0.0-18.0-0.0-0.74,4281,5,6,high
843,1,object_09,object_01,694.445,2,1,505.98,1.0,2,object_08,1,897,0,7,9,desert_5,1,memory-2step-stake-s,572,14975740,0.0-18.0-0.0-0.75,4281,2,1,low
844,1,object_09,object_01,949.795,2,1,594.595,0.5555555555555556,2,object_08,1,902,0,8,5,desert_8,1,memory-2step-stake-s,573,14984156,0.0-18.0-0.0-0.76,4281,2,1,low
845,1,object_09,object_01,553.33,2,1,428.075,0.5555555555555556,2,object_08,1,907,0,8,5,desert_30,1,memory-2step-stake-s,574,14992400,0.0-18.0-0.0-0.77,4281,2,1,low
846,3,object_10,object_02,816.32,6,1,298.41,0.7777777777777778,2,object_08,5,942,0,7,7,library_32,1,memory-2step-stake-s,575,15000765,0.0-18.0-0.0-0.78,4281,6,5,high
847,1,object_01,object_09,876.795,2,2,566.08,0.8888888888888888,2,object_08,5,982,0,7,8,desert_30,1,memory-2step-stake-s,576,15009446,0.0-18.0-0.0-0.79,4281,1,2,low
848,3,object_10,object_02,974.94,6,1,448.905,0.6666666666666666,2,object_08,1,988,0,6,6,library_21,1,memory-2step-stake-s,577,15017826,0.0-18.0-0.0-0.80,4281,6,5,high
849,2,object_07,object_04,962.605,4,1,461.71,0.6666666666666666,2,object_08,1,994,0,9,6,forest_11,1,memory-2step-stake-s,578,15026217,0.0-18.0-0.0-0.81,4281,4,3,low
850,3,object_10,object_02,836.085,6,1,264.435,0.6666666666666666,2,object_08,5,1024,0,7,6,library_18,1,memory-2step-stake-s,579,15034440,0.0-18.0-0.0-0.82,4281,6,5,high
851,4,object_03,object_06,1189.56,8,1,530.605,0.7777777777777778,2,object_08,1,1031,0,7,7,restaurant_21,1,memory-2step-stake-s,580,15043001,0.0-18.0-0.0-0.83,4281,8,7,high
852,2,object_04,object_07,875.465,4,2,344.05,0.5555555555555556,2,object_08,1,1036,0,7,5,forest_29,1,memory-2step-stake-s,581,15051173,0.0-18.0-0.0-0.84,4281,3,4,low
853,1,object_09,object_01,790.06,1,2,656.13,0.5555555555555556,1,object_05,1,1041,0,5,9,desert_11,1,memory-2step-stake-s,582,15059658,0.0-18.0-0.0-0.85,4281,2,1,low
854,3,object_02,object_10,631.71,5,1,320.695,0.4444444444444444,1,object_05,5,1061,0,4,8,library_24,1,memory-2step-stake-s,583,15067661,0.0-18.0-0.0-0.86,4281,5,6,high
855,3,object_02,object_10,849.535,6,2,648.65,0.6666666666666666,2,object_08,5,1091,0,5,6,library_21,1,memory-2step-stake-s,584,15076234,0.0-18.0-0.0-0.87,4281,5,6,high
856,1,object_09,object_01,619.41,2,1,305.195,0.7777777777777778,2,object_08,1,1098,0,8,7,desert_9,1,memory-2step-stake-s,585,15084555,0.0-18.0-0.0-0.88,4281,2,1,low
857,1,object_01,object_09,646.34,2,2,412.61,0.6666666666666666,2,object_08,1,1104,0,7,6,desert_2,1,memory-2step-stake-s,586,15092916,0.0-18.0-0.0-0.89,4281,1,2,low
858,1,object_09,object_01,548.445,2,1,413.925,0.7777777777777778,2,object_08,1,1111,0,3,7,desert_23,1,memory-2step-stake-s,587,15101371,0.0-18.0-0.0-0.90,4281,2,1,low
859,4,object_03,object_06,1293.88,7,2,453.72,0.1111111111111111,1,object_05,5,1116,0,1,9,restaurant_25,1,memory-2step-stake-s,588,15109218,0.0-18.0-0.0-0.91,4281,8,7,high
860,4,object_06,object_03,775.675,7,1,323.665,0.1111111111111111,1,object_05,5,1121,0,1,7,restaurant_18,1,memory-2step-stake-s,589,15116950,0.0-18.0-0.0-0.92,4281,7,8,high
861,2,object_07,object_04,-1.0,-1,-1,-1.0,0.0,-,,1,1121,0,1,8,forest_18,1,memory-2step-stake-s,590,15123502,0.0-18.0-0.0-0.93,4281,4,3,low
862,4,object_03,object_06,580.24,8,1,271.7,0.8888888888888888,2,object_08,5,1161,0,3,8,restaurant_25,1,memory-2step-stake-s,591,15131946,0.0-18.0-0.0-0.94,4281,8,7,high
863,4,object_06,object_03,1003.915,8,2,238.305,0.6666666666666666,2,object_08,5,1191,0,1,6,restaurant_2,1,memory-2step-stake-s,592,15140117,0.0-18.0-0.0-0.95,4281,7,8,high
864,1,object_09,object_01,654.925,2,1,582.235,0.3333333333333333,2,object_08,1,1194,0,0,3,desert_2,1,memory-2step-stake-s,593,15148278,0.0-18.0-0.0-0.96,4281,2,1,low
865,3,object_02,object_10,581.465,5,1,375.725,0.4444444444444444,1,object_05,5,1214,0,4,0,library_23,1,memory-2step-stake-s,594,15156350,0.0-18.0-0.0-0.97,4281,5,6,high
866,2,object_04,object_07,841.505,3,1,372.89,0.2222222222222222,1,object_05,1,1216,0,2,2,forest_29,1,memory-2step-stake-s,595,15164230,0.0-18.0-0.0-0.98,4281,3,4,low
867,4,object_06,object_03,684.685,8,2,444.455,0.2222222222222222,2,object_08,5,1226,0,6,2,restaurant_18,1,memory-2step-stake-s,596,15172157,0.0-18.0-0.0-0.99,4281,7,8,high
868,4,object_03,object_06,764.405,7,2,276.365,0.8888888888888888,1,object_05,5,1266,0,8,1,restaurant_27,1,memory-2step-stake-s,597,15180585,0.0-18.0-0.0-0.100,4281,8,7,high
869,1,object_01,object_09,797.365,1,1,413.725,0.8888888888888888,1,object_05,1,1274,0,8,2,desert_11,1,memory-2step-stake-s,598,15189139,0.0-18.0-0.0-0.101,4281,1,2,low
870,4,object_03,object_06,815.995,7,2,275.25,0.8888888888888888,1,object_05,5,1314,0,8,1,restaurant_3,1,memory-2step-stake-s,599,15197519,0.0-18.0-0.0-0.102,4281,8,7,high
871,4,object_06,object_03,931.985,7,1,325.35,0.7777777777777778,1,object_05,5,1349,0,7,0,restaurant_17,1,memory-2step-stake-s,600,15205856,0.0-18.0-0.0-0.103,4281,7,8,high
872,1,object_09,object_01,638.0,1,2,553.125,0.3333333333333333,1,object_05,1,1352,0,3,1,desert_27,1,memory-2step-stake-s,601,15214034,0.0-18.0-0.0-0.104,4281,2,1,low
873,4,object_03,object_06,716.275,7,2,415.245,0.1111111111111111,1,object_05,5,1357,0,1,1,restaurant_18,1,memory-2step-stake-s,602,15221836,0.0-18.0-0.0-0.105,4281,8,7,high
874,2,object_07,object_04,906.825,4,1,371.23,0.1111111111111111,2,object_08,5,1362,0,1,1,forest_28,1,memory-2step-stake-s,603,15229615,0.0-18.0-0.0-0.106,4281,4,3,low
875,3,object_02,object_10,657.235,5,1,261.42,0.5555555555555556,1,object_05,5,1387,0,5,1,library_1,1,memory-2step-stake-s,604,15237702,0.0-18.0-0.0-0.107,4281,5,6,high
876,4,object_03,object_06,832.595,7,2,351.9,0.5555555555555556,1,object_05,1,1392,0,5,1,restaurant_5,1,memory-2step-stake-s,605,15245866,0.0-18.0-0.0-0.108,4281,8,7,high
877,4,object_06,object_03,610.87,7,1,305.19,0.7777777777777778,1,object_05,5,1427,0,7,1,restaurant_1,1,memory-2step-stake-s,606,15254228,0.0-18.0-0.0-0.109,4281,7,8,high
878,1,object_01,object_09,662.325,1,1,360.685,0.7777777777777778,1,object_05,1,1434,0,7,1,desert_26,1,memory-2step-stake-s,607,15262594,0.0-18.0-0.0-0.110,4281,1,2,low
