rt,stimulus,key_press,task,trial_type,trial_index,time_elapsed,internal_node_id,subid
594,stimuli/library/library_9.jpg,74,memory_backgrounds,image-keyboard-response,1461,3864924,0.0-25.0-1.123,4426
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1462,3865425,0.0-25.0-0.124,4426
738,stimuli/library/library_30.jpg,74,memory_backgrounds,image-keyboard-response,1463,3866164,0.0-25.0-1.124,4426
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1464,3866665,0.0-25.0-0.125,4426
610,stimuli/desert/desert_4.jpg,74,memory_backgrounds,image-keyboard-response,1465,3867276,0.0-25.0-1.125,4426
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1466,3867777,0.0-25.0-0.126,4426
608,stimuli/forest/forest_4.jpg,74,memory_backgrounds,image-keyboard-response,1467,3868387,0.0-25.0-1.126,4426
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1468,3868889,0.0-25.0-0.127,4426
482,stimuli/forest/forest_5.jpg,74,memory_backgrounds,image-keyboard-response,1469,3869372,0.0-25.0-1.127,4426
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1209,4017671,0.0-25.0-0.0,4450
1099.21,stimuli/forest/forest_1.jpg,70,memory_backgrounds,image-keyboard-response,1210,4018774,0.0-25.0-1.0,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1211,4019276,0.0-25.0-0.1,4450
2003.945,stimuli/library/library_12.jpg,74,memory_backgrounds,image-keyboard-response,1212,4021282,0.0-25.0-1.1,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1213,4021783,0.0-25.0-0.2,4450
727.3500001,stimuli/forest/forest_20.jpg,70,memory_backgrounds,image-keyboard-response,1214,4022513,0.0-25.0-1.2,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1215,4023014,0.0-25.0-0.3,4450
1221.32,stimuli/restaurant/restaurant_31.jpg,74,memory_backgrounds,image-keyboard-response,1216,4024238,0.0-25.0-1.3,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1217,4024741,0.0-25.0-0.4,4450
986.785,stimuli/desert/desert_18.jpg,70,memory_backgrounds,image-keyboard-response,1218,4025729,0.0-25.0-1.4,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1219,4026233,0.0-25.0-0.5,4450
1150.02,stimuli/library/library_19.jpg,74,memory_backgrounds,image-keyboard-response,1220,4027385,0.0-25.0-1.5,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1221,4027888,0.0-25.0-0.6,4450
963.1099999,stimuli/library/library_25.jpg,70,memory_backgrounds,image-keyboard-response,1222,4028853,0.0-25.0-1.6,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1223,4029354,0.0-25.0-0.7,4450
1046.885,stimuli/forest/forest_19.jpg,74,memory_backgrounds,image-keyboard-response,1224,4030402,0.0-25.0-1.7,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1225,4030904,0.0-25.0-0.8,4450
907.105,stimuli/desert/desert_9.jpg,74,memory_backgrounds,image-keyboard-response,1226,4031813,0.0-25.0-1.8,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1227,4032314,0.0-25.0-0.9,4450
717.215,stimuli/desert/desert_17.jpg,70,memory_backgrounds,image-keyboard-response,1228,4033033,0.0-25.0-1.9,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1229,4033537,0.0-25.0-0.10,4450
872.6900001,stimuli/forest/forest_9.jpg,70,memory_backgrounds,image-keyboard-response,1230,4034412,0.0-25.0-1.10,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1231,4034915,0.0-25.0-0.11,4450
831.3899999,stimuli/desert/desert_7.jpg,74,memory_backgrounds,image-keyboard-response,1232,4035748,0.0-25.0-1.11,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1233,4036250,0.0-25.0-0.12,4450
864.9299999,stimuli/restaurant/restaurant_10.jpg,70,memory_backgrounds,image-keyboard-response,1234,4037117,0.0-25.0-1.12,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1235,4037620,0.0-25.0-0.13,4450
736.1250001,stimuli/desert/desert_29.jpg,70,memory_backgrounds,image-keyboard-response,1236,4038358,0.0-25.0-1.13,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1237,4038861,0.0-25.0-0.14,4450
632.985,stimuli/restaurant/restaurant_7.jpg,70,memory_backgrounds,image-keyboard-response,1238,4039495,0.0-25.0-1.14,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1239,4039997,0.0-25.0-0.15,4450
710.8949998,stimuli/library/library_16.jpg,74,memory_backgrounds,image-keyboard-response,1240,4040709,0.0-25.0-1.15,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1241,4041213,0.0-25.0-0.16,4450
761.2650001,stimuli/forest/forest_3.jpg,74,memory_backgrounds,image-keyboard-response,1242,4041977,0.0-25.0-1.16,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1243,4042479,0.0-25.0-0.17,4450
660.2350001,stimuli/library/library_9.jpg,74,memory_backgrounds,image-keyboard-response,1244,4043141,0.0-25.0-1.17,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1245,4043645,0.0-25.0-0.18,4450
957.84,stimuli/forest/forest_27.jpg,74,memory_backgrounds,image-keyboard-response,1246,4044605,0.0-25.0-1.18,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1247,4045109,0.0-25.0-0.19,4450
705.905,stimuli/restaurant/restaurant_4.jpg,74,memory_backgrounds,image-keyboard-response,1248,4045817,0.0-25.0-1.19,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1249,4046320,0.0-25.0-0.20,4450
665.0749999,stimuli/library/library_4.jpg,70,memory_backgrounds,image-keyboard-response,1250,4046987,0.0-25.0-1.20,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1251,4047491,0.0-25.0-0.21,4450
682.245,stimuli/forest/forest_10.jpg,70,memory_backgrounds,image-keyboard-response,1252,4048175,0.0-25.0-1.21,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1253,4048676,0.0-25.0-0.22,4450
786.4750002,stimuli/desert/desert_24.jpg,74,memory_backgrounds,image-keyboard-response,1254,4049465,0.0-25.0-1.22,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1255,4049968,0.0-25.0-0.23,4450
512.3149999,stimuli/desert/desert_10.jpg,70,memory_backgrounds,image-keyboard-response,1256,4050481,0.0-25.0-1.23,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1257,4050987,0.0-25.0-0.24,4450
688.5000002,stimuli/library/library_30.jpg,70,memory_backgrounds,image-keyboard-response,1258,4051677,0.0-25.0-1.24,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1259,4052180,0.0-25.0-0.25,4450
779.17,stimuli/forest/forest_22.jpg,70,memory_backgrounds,image-keyboard-response,1260,4052961,0.0-25.0-1.25,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1261,4053463,0.0-25.0-0.26,4450
1054.52,stimuli/library/library_10.jpg,70,memory_backgrounds,image-keyboard-response,1262,4054519,0.0-25.0-1.26,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1263,4055021,0.0-25.0-0.27,4450
664.755,stimuli/library/library_6.jpg,70,memory_backgrounds,image-keyboard-response,1264,4055688,0.0-25.0-1.27,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1265,4056190,0.0-25.0-0.28,4450
532.0899999,stimuli/restaurant/restaurant_2.jpg,74,memory_backgrounds,image-keyboard-response,1266,4056724,0.0-25.0-1.28,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1267,4057226,0.0-25.0-0.29,4450
604.5199998,stimuli/restaurant/restaurant_8.jpg,74,memory_backgrounds,image-keyboard-response,1268,4057832,0.0-25.0-1.29,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1269,4058335,0.0-25.0-0.30,4450
831.7800001,stimuli/desert/desert_20.jpg,74,memory_backgrounds,image-keyboard-response,1270,4059169,0.0-25.0-1.30,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1271,4059670,0.0-25.0-0.31,4450
578.5699999,stimuli/desert/desert_15.jpg,70,memory_backgrounds,image-keyboard-response,1272,4060251,0.0-25.0-1.31,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1273,4060755,0.0-25.0-0.32,4450
746.0150002,stimuli/forest/forest_26.jpg,70,memory_backgrounds,image-keyboard-response,1274,4061503,0.0-25.0-1.32,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1275,4062005,0.0-25.0-0.33,4450
653.7200001,stimuli/library/library_23.jpg,74,memory_backgrounds,image-keyboard-response,1276,4062660,0.0-25.0-1.33,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1277,4063162,0.0-25.0-0.34,4450
660.41,stimuli/restaurant/restaurant_29.jpg,70,memory_backgrounds,image-keyboard-response,1278,4063824,0.0-25.0-1.34,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1279,4064326,0.0-25.0-0.35,4450
665.605,stimuli/forest/forest_13.jpg,70,memory_backgrounds,image-keyboard-response,1280,4064993,0.0-25.0-1.35,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1281,4065495,0.0-25.0-0.36,4450
622.22,stimuli/desert/desert_31.jpg,70,memory_backgrounds,image-keyboard-response,1282,4066119,0.0-25.0-1.36,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1283,4066621,0.0-25.0-0.37,4450
614.6849999,stimuli/forest/forest_15.jpg,74,memory_backgrounds,image-keyboard-response,1284,4067237,0.0-25.0-1.37,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1285,4067742,0.0-25.0-0.38,4450
730.2100002,stimuli/library/library_11.jpg,70,memory_backgrounds,image-keyboard-response,1286,4068474,0.0-25.0-1.38,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1287,4068978,0.0-25.0-0.39,4450
593.6,stimuli/desert/desert_12.jpg,70,memory_backgrounds,image-keyboard-response,1288,4069574,0.0-25.0-1.39,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1289,4070075,0.0-25.0-0.40,4450
772.81,stimuli/library/library_18.jpg,70,memory_backgrounds,image-keyboard-response,1290,4070850,0.0-25.0-1.40,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1291,4071354,0.0-25.0-0.41,4450
741.865,stimuli/restaurant/restaurant_25.jpg,70,memory_backgrounds,image-keyboard-response,1292,4072098,0.0-25.0-1.41,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1293,4072601,0.0-25.0-0.42,4450
467.835,stimuli/forest/forest_25.jpg,70,memory_backgrounds,image-keyboard-response,1294,4073071,0.0-25.0-1.42,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1295,4073573,0.0-25.0-0.43,4450
496.295,stimuli/forest/forest_8.jpg,74,memory_backgrounds,image-keyboard-response,1296,4074072,0.0-25.0-1.43,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1297,4074577,0.0-25.0-0.44,4450
514.8099998,stimuli/forest/forest_28.jpg,70,memory_backgrounds,image-keyboard-response,1298,4075096,0.0-25.0-1.44,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1299,4075600,0.0-25.0-0.45,4450
464.5450001,stimuli/forest/forest_31.jpg,70,memory_backgrounds,image-keyboard-response,1300,4076069,0.0-25.0-1.45,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1301,4076575,0.0-25.0-0.46,4450
366.6650001,stimuli/desert/desert_6.jpg,70,memory_backgrounds,image-keyboard-response,1302,4076944,0.0-25.0-1.46,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1303,4077448,0.0-25.0-0.47,4450
387.1849999,stimuli/desert/desert_30.jpg,74,memory_backgrounds,image-keyboard-response,1304,4077838,0.0-25.0-1.47,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1305,4078343,0.0-25.0-0.48,4450
492.665,stimuli/desert/desert_13.jpg,70,memory_backgrounds,image-keyboard-response,1306,4078838,0.0-25.0-1.48,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1307,4079343,0.0-25.0-0.49,4450
434.66,stimuli/forest/forest_2.jpg,70,memory_backgrounds,image-keyboard-response,1308,4079780,0.0-25.0-1.49,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1309,4080284,0.0-25.0-0.50,4450
466.9299999,stimuli/library/library_29.jpg,74,memory_backgrounds,image-keyboard-response,1310,4080753,0.0-25.0-1.50,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1311,4081255,0.0-25.0-0.51,4450
521.1649998,stimuli/restaurant/restaurant_14.jpg,74,memory_backgrounds,image-keyboard-response,1312,4081779,0.0-25.0-1.51,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1313,4082281,0.0-25.0-0.52,4450
525.5200001,stimuli/forest/forest_21.jpg,74,memory_backgrounds,image-keyboard-response,1314,4082809,0.0-25.0-1.52,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1315,4083314,0.0-25.0-0.53,4450
427.0849999,stimuli/desert/desert_26.jpg,70,memory_backgrounds,image-keyboard-response,1316,4083743,0.0-25.0-1.53,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1317,4084244,0.0-25.0-0.54,4450
292.3949999,stimuli/restaurant/restaurant_3.jpg,74,memory_backgrounds,image-keyboard-response,1318,4084539,0.0-25.0-1.54,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1319,4085040,0.0-25.0-0.55,4450
470.805,stimuli/forest/forest_24.jpg,74,memory_backgrounds,image-keyboard-response,1320,4085512,0.0-25.0-1.55,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1321,4086017,0.0-25.0-0.56,4450
621.765,stimuli/desert/desert_32.jpg,74,memory_backgrounds,image-keyboard-response,1322,4086641,0.0-25.0-1.56,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1323,4087144,0.0-25.0-0.57,4450
328.215,stimuli/restaurant/restaurant_9.jpg,74,memory_backgrounds,image-keyboard-response,1324,4087474,0.0-25.0-1.57,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1325,4087979,0.0-25.0-0.58,4450
231.255,stimuli/restaurant/restaurant_1.jpg,74,memory_backgrounds,image-keyboard-response,1326,4088213,0.0-25.0-1.58,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1327,4088718,0.0-25.0-0.59,4450
502.0250001,stimuli/library/library_2.jpg,70,memory_backgrounds,image-keyboard-response,1328,4089223,0.0-25.0-1.59,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1329,4089724,0.0-25.0-0.60,4450
442.12,stimuli/library/library_22.jpg,74,memory_backgrounds,image-keyboard-response,1330,4090168,0.0-25.0-1.60,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1331,4090671,0.0-25.0-0.61,4450
501.7200001,stimuli/restaurant/restaurant_23.jpg,74,memory_backgrounds,image-keyboard-response,1332,4091175,0.0-25.0-1.61,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1333,4091676,0.0-25.0-0.62,4450
719.5199998,stimuli/restaurant/restaurant_6.jpg,74,memory_backgrounds,image-keyboard-response,1334,4092397,0.0-25.0-1.62,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1335,4092901,0.0-25.0-0.63,4450
576.14,stimuli/forest/forest_32.jpg,74,memory_backgrounds,image-keyboard-response,1336,4093483,0.0-25.0-1.63,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1337,4093985,0.0-25.0-0.64,4450
496.2249999,stimuli/library/library_13.jpg,74,memory_backgrounds,image-keyboard-response,1338,4094483,0.0-25.0-1.64,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1339,4094984,0.0-25.0-0.65,4450
248.9,stimuli/library/library_17.jpg,74,memory_backgrounds,image-keyboard-response,1340,4095235,0.0-25.0-1.65,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1341,4095739,0.0-25.0-0.66,4450
266.4650001,stimuli/forest/forest_30.jpg,74,memory_backgrounds,image-keyboard-response,1342,4096008,0.0-25.0-1.66,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1343,4096511,0.0-25.0-0.67,4450
301.5450002,stimuli/forest/forest_18.jpg,74,memory_backgrounds,image-keyboard-response,1344,4096815,0.0-25.0-1.67,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1345,4097319,0.0-25.0-0.68,4450
266.5800001,stimuli/library/library_26.jpg,74,memory_backgrounds,image-keyboard-response,1346,4097587,0.0-25.0-1.68,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1347,4098089,0.0-25.0-0.69,4450
155.1349999,stimuli/desert/desert_27.jpg,74,memory_backgrounds,image-keyboard-response,1348,4098247,0.0-25.0-1.69,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1349,4098751,0.0-25.0-0.70,4450
169.4400001,stimuli/desert/desert_3.jpg,74,memory_backgrounds,image-keyboard-response,1350,4098923,0.0-25.0-1.70,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1351,4099425,0.0-25.0-0.71,4450
230.3200001,stimuli/restaurant/restaurant_16.jpg,74,memory_backgrounds,image-keyboard-response,1352,4099658,0.0-25.0-1.71,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1353,4100162,0.0-25.0-0.72,4450
123.0849999,stimuli/library/library_5.jpg,74,memory_backgrounds,image-keyboard-response,1354,4100287,0.0-25.0-1.72,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1355,4100790,0.0-25.0-0.73,4450
439.6449998,stimuli/library/library_27.jpg,70,memory_backgrounds,image-keyboard-response,1356,4101232,0.0-25.0-1.73,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1357,4101734,0.0-25.0-0.74,4450
464.6650001,stimuli/desert/desert_14.jpg,70,memory_backgrounds,image-keyboard-response,1358,4102200,0.0-25.0-1.74,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1359,4102704,0.0-25.0-0.75,4450
845.4249999,stimuli/library/library_14.jpg,74,memory_backgrounds,image-keyboard-response,1360,4103552,0.0-25.0-1.75,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1361,4104055,0.0-25.0-0.76,4450
589.715,stimuli/library/library_3.jpg,70,memory_backgrounds,image-keyboard-response,1362,4104647,0.0-25.0-1.76,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1363,4105150,0.0-25.0-0.77,4450
766.7149999,stimuli/desert/desert_4.jpg,74,memory_backgrounds,image-keyboard-response,1364,4105919,0.0-25.0-1.77,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1365,4106421,0.0-25.0-0.78,4450
563.54,stimuli/restaurant/restaurant_21.jpg,74,memory_backgrounds,image-keyboard-response,1366,4106986,0.0-25.0-1.78,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1367,4107489,0.0-25.0-0.79,4450
387.91,stimuli/restaurant/restaurant_11.jpg,74,memory_backgrounds,image-keyboard-response,1368,4107879,0.0-25.0-1.79,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1369,4108384,0.0-25.0-0.80,4450
496.3550002,stimuli/library/library_20.jpg,74,memory_backgrounds,image-keyboard-response,1370,4108881,0.0-25.0-1.80,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1371,4109383,0.0-25.0-0.81,4450
302.7550001,stimuli/forest/forest_17.jpg,74,memory_backgrounds,image-keyboard-response,1372,4109688,0.0-25.0-1.81,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1373,4110190,0.0-25.0-0.82,4450
761.7550001,stimuli/restaurant/restaurant_19.jpg,74,memory_backgrounds,image-keyboard-response,1374,4110953,0.0-25.0-1.82,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1375,4111455,0.0-25.0-0.83,4450
462.9849999,stimuli/restaurant/restaurant_30.jpg,74,memory_backgrounds,image-keyboard-response,1376,4111920,0.0-25.0-1.83,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1377,4112425,0.0-25.0-0.84,4450
715.6499999,stimuli/library/library_32.jpg,74,memory_backgrounds,image-keyboard-response,1378,4113143,0.0-25.0-1.84,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1379,4113646,0.0-25.0-0.85,4450
799.6850002,stimuli/library/library_21.jpg,70,memory_backgrounds,image-keyboard-response,1380,4114447,0.0-25.0-1.85,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1381,4114950,0.0-25.0-0.86,4450
847.36,stimuli/library/library_24.jpg,70,memory_backgrounds,image-keyboard-response,1382,4115799,0.0-25.0-1.86,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1383,4116301,0.0-25.0-0.87,4450
675.4749999,stimuli/forest/forest_4.jpg,70,memory_backgrounds,image-keyboard-response,1384,4116978,0.0-25.0-1.87,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1385,4117480,0.0-25.0-0.88,4450
741.0500001,stimuli/restaurant/restaurant_27.jpg,70,memory_backgrounds,image-keyboard-response,1386,4118223,0.0-25.0-1.88,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1387,4118725,0.0-25.0-0.89,4450
546.6100001,stimuli/desert/desert_23.jpg,70,memory_backgrounds,image-keyboard-response,1388,4119274,0.0-25.0-1.89,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1389,4119776,0.0-25.0-0.90,4450
484.04,stimuli/restaurant/restaurant_22.jpg,70,memory_backgrounds,image-keyboard-response,1390,4120262,0.0-25.0-1.90,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1391,4120767,0.0-25.0-0.91,4450
377.1550001,stimuli/desert/desert_19.jpg,70,memory_backgrounds,image-keyboard-response,1392,4121146,0.0-25.0-1.91,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1393,4121650,0.0-25.0-0.92,4450
430.2449999,stimuli/forest/forest_14.jpg,70,memory_backgrounds,image-keyboard-response,1394,4122082,0.0-25.0-1.92,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1395,4122584,0.0-25.0-0.93,4450
449.735,stimuli/desert/desert_2.jpg,70,memory_backgrounds,image-keyboard-response,1396,4123036,0.0-25.0-1.93,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1397,4123540,0.0-25.0-0.94,4450
368.4749999,stimuli/desert/desert_16.jpg,70,memory_backgrounds,image-keyboard-response,1398,4123910,0.0-25.0-1.94,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1399,4124415,0.0-25.0-0.95,4450
131.7050001,stimuli/desert/desert_25.jpg,70,memory_backgrounds,image-keyboard-response,1400,4124549,0.0-25.0-1.95,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1401,4125050,0.0-25.0-0.96,4450
93.54000003,stimuli/restaurant/restaurant_18.jpg,70,memory_backgrounds,image-keyboard-response,1402,4125146,0.0-25.0-1.96,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1403,4125649,0.0-25.0-0.97,4450
7.019999903,stimuli/desert/desert_1.jpg,74,memory_backgrounds,image-keyboard-response,1404,4125658,0.0-25.0-1.97,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1405,4126159,0.0-25.0-0.98,4450
9.659999982,stimuli/restaurant/restaurant_13.jpg,74,memory_backgrounds,image-keyboard-response,1406,4126171,0.0-25.0-1.98,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1407,4126673,0.0-25.0-0.99,4450
330.6849999,stimuli/desert/desert_11.jpg,74,memory_backgrounds,image-keyboard-response,1408,4127006,0.0-25.0-1.99,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1409,4127509,0.0-25.0-0.100,4450
355.615,stimuli/restaurant/restaurant_15.jpg,70,memory_backgrounds,image-keyboard-response,1410,4127867,0.0-25.0-1.100,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1411,4128369,0.0-25.0-0.101,4450
250.4050001,stimuli/restaurant/restaurant_28.jpg,74,memory_backgrounds,image-keyboard-response,1412,4128621,0.0-25.0-1.101,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1413,4129127,0.0-25.0-0.102,4450
227.715,stimuli/forest/forest_6.jpg,70,memory_backgrounds,image-keyboard-response,1414,4129356,0.0-25.0-1.102,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1415,4129858,0.0-25.0-0.103,4450
116.805,stimuli/desert/desert_5.jpg,74,memory_backgrounds,image-keyboard-response,1416,4129976,0.0-25.0-1.103,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1417,4130480,0.0-25.0-0.104,4450
130.7399999,stimuli/library/library_1.jpg,74,memory_backgrounds,image-keyboard-response,1418,4130613,0.0-25.0-1.104,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1419,4131117,0.0-25.0-0.105,4450
271.705,stimuli/library/library_8.jpg,74,memory_backgrounds,image-keyboard-response,1420,4131390,0.0-25.0-1.105,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1421,4131896,0.0-25.0-0.106,4450
516.73,stimuli/desert/desert_8.jpg,74,memory_backgrounds,image-keyboard-response,1422,4132414,0.0-25.0-1.106,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1423,4132916,0.0-25.0-0.107,4450
460.7299999,stimuli/restaurant/restaurant_20.jpg,70,memory_backgrounds,image-keyboard-response,1424,4133379,0.0-25.0-1.107,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1425,4133883,0.0-25.0-0.108,4450
595.9300001,stimuli/library/library_28.jpg,70,memory_backgrounds,image-keyboard-response,1426,4134481,0.0-25.0-1.108,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1427,4134983,0.0-25.0-0.109,4450
646.9099999,stimuli/restaurant/restaurant_12.jpg,74,memory_backgrounds,image-keyboard-response,1428,4135632,0.0-25.0-1.109,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1429,4136133,0.0-25.0-0.110,4450
635.3500001,stimuli/desert/desert_22.jpg,70,memory_backgrounds,image-keyboard-response,1430,4136771,0.0-25.0-1.110,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1431,4137272,0.0-25.0-0.111,4450
337.09,stimuli/library/library_7.jpg,74,memory_backgrounds,image-keyboard-response,1432,4137611,0.0-25.0-1.111,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1433,4138116,0.0-25.0-0.112,4450
289.3050001,stimuli/restaurant/restaurant_24.jpg,70,memory_backgrounds,image-keyboard-response,1434,4138408,0.0-25.0-1.112,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1435,4138912,0.0-25.0-0.113,4450
248.865,stimuli/restaurant/restaurant_32.jpg,74,memory_backgrounds,image-keyboard-response,1436,4139163,0.0-25.0-1.113,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1437,4139666,0.0-25.0-0.114,4450
257.615,stimuli/forest/forest_12.jpg,70,memory_backgrounds,image-keyboard-response,1438,4139926,0.0-25.0-1.114,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1439,4140429,0.0-25.0-0.115,4450
208.165,stimuli/restaurant/restaurant_5.jpg,74,memory_backgrounds,image-keyboard-response,1440,4140639,0.0-25.0-1.115,4450
NULL, ,NULL,memory_backgrounds,html-keyboard-response,1441,4141142,0.0-25.0-0.116,4450
133.2,stimuli/restaurant/restaurant_26.jpg,70,memory_backgrounds,image-keyboard-response,1442,4141277,0.0-25.0-1.116,4450
